"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
6629, 2.179774687771943e+00, 2.291035516097487e-01, 2.578721782207492e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551834767656036e+03, 1.000000000000000e-10, 3.370223197451706e+14, 2.220733907062413e+03, 3.000007774465757e+02, 0.000000000000000e+00, 3.007203793787280e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919929866154e-05, 1.977927067233238e-03, 2.078885118127129e-04, 8.590549862554675e+04, 3.684202757885699e-03, 7.651487641765798e-27
6630, 2.179121459364841e+00, 2.290348945375665e-01, 2.578727675446943e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551847457061155e+03, 1.000000000000000e-10, 3.369954421458334e+14, 2.220738982824461e+03, 3.000007775336152e+02, 0.000000000000000e+00, 3.007213365616691e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919930278001e-05, 1.978038776322422e-03, 2.079002529112986e-04, 8.591035971572412e+04, 3.684453833150386e-03, 7.652115385458526e-27
6631, 2.178468230957739e+00, 2.289662374653842e-01, 2.578733570427822e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551860150227707e+03, 1.000000000000000e-10, 3.369685620384456e+14, 2.220744060091081e+03, 3.000007776213157e+02, 0.000000000000000e+00, 3.007222940283413e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919930692976e-05, 1.978150536759384e-03, 2.079119994062489e-04, 8.591522307151899e+04, 3.684704992926281e-03, 7.652743291419409e-27
6632, 2.177815002550637e+00, 2.288975803932020e-01, 2.578739467224832e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551872847293075e+03, 1.000000000000000e-10, 3.369416966443602e+14, 2.220749138917229e+03, 3.000007777084103e+02, 0.000000000000000e+00, 3.007232517891077e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919931105084e-05, 1.978262331057486e-03, 2.079237494606834e-04, 8.592008793276435e+04, 3.684956126751336e-03, 7.653370968753225e-27
6633, 2.177161774143535e+00, 2.288289233210197e-01, 2.578745365851797e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551885548293440e+03, 1.000000000000000e-10, 3.369148214793441e+14, 2.220754219317374e+03, 3.000007777952458e+02, 0.000000000000000e+00, 3.007242098466974e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919931515966e-05, 1.978374184304845e-03, 2.079355057107091e-04, 8.592495538651214e+04, 3.685207391913627e-03, 7.653998973594524e-27
6634, 2.176508545736433e+00, 2.287602662488375e-01, 2.578751266377289e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551898253396025e+03, 1.000000000000000e-10, 3.368879519452686e+14, 2.220759301358408e+03, 3.000007778828809e+02, 0.000000000000000e+00, 3.007251682137245e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919931930632e-05, 1.978486074825216e-03, 2.079472658783435e-04, 8.592982449195578e+04, 3.685458683960147e-03, 7.654626956324994e-27
6635, 2.175855317329332e+00, 2.286916091766552e-01, 2.578757168858843e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551910962696184e+03, 1.000000000000000e-10, 3.368610875840609e+14, 2.220764385078472e+03, 3.000007779697747e+02, 0.000000000000000e+00, 3.007261268973815e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919932341789e-05, 1.978598013298592e-03, 2.079590310859844e-04, 8.593469570951654e+04, 3.685710015360871e-03, 7.655254927488458e-27
6636, 2.175202088922230e+00, 2.286229521044730e-01, 2.578763073348477e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551923676325771e+03, 1.000000000000000e-10, 3.368342288379097e+14, 2.220769470530307e+03, 3.000007780570006e+02, 0.000000000000000e+00, 3.007270859076146e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919932754518e-05, 1.978709990337074e-03, 2.079708003470082e-04, 8.593956863207238e+04, 3.685961374928616e-03, 7.655882877157175e-27
6637, 2.174548860515128e+00, 2.285542950322907e-01, 2.578768979888366e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551936394373219e+03, 1.000000000000000e-10, 3.368073648269535e+14, 2.220774557749286e+03, 3.000007781444303e+02, 0.000000000000000e+00, 3.007280452510942e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919933168212e-05, 1.978822028002858e-03, 2.079825759798818e-04, 8.594444421520436e+04, 3.686212842768269e-03, 7.656511052747471e-27
6638, 2.173895632108026e+00, 2.284856379601085e-01, 2.578774888553452e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551949117002108e+03, 1.000000000000000e-10, 3.367805123046486e+14, 2.220779646800842e+03, 3.000007782321849e+02, 0.000000000000000e+00, 3.007290049401596e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919933583443e-05, 1.978934097999656e-03, 2.079943550114743e-04, 8.594932122964837e+04, 3.686464300812460e-03, 7.657139073653968e-27
6639, 2.173242403700925e+00, 2.284169808879262e-01, 2.578780799368989e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551961844247138e+03, 1.000000000000000e-10, 3.367536603960447e+14, 2.220784737698854e+03, 3.000007783192015e+02, 0.000000000000000e+00, 3.007299649774281e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919933995182e-05, 1.979046214238524e-03, 2.080061389031895e-04, 8.595420027805706e+04, 3.686715821563488e-03, 7.657767187146356e-27
6640, 2.172589175293823e+00, 2.283483238157440e-01, 2.578786712391924e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551974576253819e+03, 1.000000000000000e-10, 3.367268086381030e+14, 2.220789830501526e+03, 3.000007784067176e+02, 0.000000000000000e+00, 3.007309253738758e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919934409285e-05, 1.979158380069038e-03, 2.080179280067191e-04, 8.595908150401777e+04, 3.686967410664162e-03, 7.658395403943692e-27
6641, 2.171935946886721e+00, 2.282796667435617e-01, 2.578792627679107e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.551987313132986e+03, 1.000000000000000e-10, 3.366999611011454e+14, 2.220794925253193e+03, 3.000007784941088e+02, 0.000000000000000e+00, 3.007318861378633e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919934822796e-05, 1.979270590326470e-03, 2.080297217801568e-04, 8.596396468232031e+04, 3.687219041023482e-03, 7.659023631649734e-27
6642, 2.171282718479620e+00, 2.282110096713795e-01, 2.578798545276067e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.552000054979857e+03, 1.000000000000000e-10, 3.366731164203872e+14, 2.220800021991941e+03, 3.000007785812235e+02, 0.000000000000000e+00, 3.007328472765730e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919935234999e-05, 1.979382847799015e-03, 2.080415205160457e-04, 8.596884993223757e+04, 3.687470722713996e-03, 7.659651901428936e-27
6643, 2.170629490072518e+00, 2.281423525991972e-01, 2.578804465227667e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.552012801905245e+03, 1.000000000000000e-10, 3.366462750402184e+14, 2.220805120762097e+03, 3.000007786688305e+02, 0.000000000000000e+00, 3.007338087983637e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919935649531e-05, 1.979495142638993e-03, 2.080533231791844e-04, 8.597373682641926e+04, 3.687722444115321e-03, 7.660280203296667e-27
6644, 2.169976261665416e+00, 2.280736955270150e-01, 2.578810387588397e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.552025554015143e+03, 1.000000000000000e-10, 3.366194342385978e+14, 2.220810221606056e+03, 3.000007787563180e+02, 0.000000000000000e+00, 3.007347707112305e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919936063499e-05, 1.979607488548968e-03, 2.080651312100535e-04, 8.597862595645794e+04, 3.687974232916457e-03, 7.660908599353242e-27
6645, 2.169323033258314e+00, 2.280050384548327e-01, 2.578816312407221e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.552038311417732e+03, 1.000000000000000e-10, 3.365925980828632e+14, 2.220815324567091e+03, 3.000007788438353e+02, 0.000000000000000e+00, 3.007357330233339e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919936477607e-05, 1.979719881141876e-03, 2.080769441477489e-04, 8.598351713209522e+04, 3.688226062741419e-03, 7.661536997182460e-27
6646, 2.168669804851212e+00, 2.279363813826505e-01, 2.578822239734366e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.552051074232560e+03, 1.000000000000000e-10, 3.365657665638482e+14, 2.220820429693023e+03, 3.000007789319994e+02, 0.000000000000000e+00, 3.007366957436916e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919936894775e-05, 1.979832317204634e-03, 2.080887616538315e-04, 8.598841021237294e+04, 3.688477930633444e-03, 7.662165397116661e-27
6647, 2.168016576444110e+00, 2.278677243104682e-01, 2.578828169601348e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.552063842504601e+03, 1.000000000000000e-10, 3.365389378694278e+14, 2.220825537001839e+03, 3.000007790195736e+02, 0.000000000000000e+00, 3.007376588756958e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919937309153e-05, 1.979944794613807e-03, 2.081005835061903e-04, 8.599330510359918e+04, 3.688729844562803e-03, 7.662793840485050e-27
6648, 2.167363348037009e+00, 2.277990672382860e-01, 2.578834102032634e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.552076616292550e+03, 1.000000000000000e-10, 3.365121033983555e+14, 2.220830646517019e+03, 3.000007791068834e+02, 0.000000000000000e+00, 3.007386224237741e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845919937722279e-05, 1.980057324231355e-03, 2.081124108456715e-04, 8.599820227457385e+04, 3.688981861806179e-03, 7.663422523231893e-27
